type,title,country,date_added,release_year,rating,duration,listed_in,month/day_added,year_added,Action & Adventure,Anime Features,Anime Series,British TV Shows,Children & Family Movies,Classic & Cult TV,Classic Movies,Comedies,Crime TV Shows,Cult Movies,Documentaries,Docuseries,Dramas,Faith & Spirituality,Horror Movies,Independent Movies,International Movies,International TV Shows,Kids' TV,Korean TV Shows,LGBTQ Movies,Movies,Music & Musicals,Reality TV,Romantic Movies,Romantic TV Shows,Sci-Fi & Fantasy,Science & Nature TV,Spanish-Language TV Shows,Sports Movies,Stand-Up Comedy,Stand-Up Comedy & Talk Shows,TV Action & Adventure,TV Comedies,TV Dramas,TV Horror,TV Mysteries,TV Sci-Fi & Fantasy,TV Shows,TV Thrillers,Teen TV Shows,Thrillers,num_categories
TV Show,Crazy Delicious,United Kingdom,"June 24, 2020",2020,TV-PG,1 Season,"British TV Shows, International TV Shows, Reality TV",June 24, 2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Eric Andre: Legalize Everything,United States,"June 23, 2020",2020,TV-MA,52 min,Stand-Up Comedy,June 23, 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TV Show,"Roswell, New Mexico",United States,"June 23, 2020",2020,TV-14,2 Seasons,"Classic & Cult TV, TV Dramas, TV Sci-Fi & Fantasy",June 23, 2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3
Movie,Kappela,India,"June 22, 2020",2020,TV-14,112 min,"Dramas, Independent Movies, International Movies",June 22, 2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
TV Show,It's Okay to Not Be Okay,South Korea,"June 21, 2020",2020,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",June 21, 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Woodshock,United States,"June 21, 2020",2017,R,101 min,"Dramas, Independent Movies, Thrillers",June 21, 2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
TV Show,Babies,United States,"June 19, 2020",2020,TV-14,2 Seasons,"Docuseries, Science & Nature TV",June 19, 2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,Chaman Bahaar,India,"June 19, 2020",2020,TV-MA,112 min,"Comedies, Dramas, International Movies",June 19, 2020,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Disclosure,United States,"June 19, 2020",2020,TV-MA,108 min,"Documentaries, LGBTQ Movies",June 19, 2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,Feel the Beat,United States,"June 19, 2020",2020,TV-G,110 min,"Children & Family Movies, Comedies, Dramas",June 19, 2020,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
TV Show,Floor Is Lava,United States,"June 19, 2020",2020,TV-PG,1 Season,Reality TV,June 19, 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Movie,Lost Bullet,France,"June 19, 2020",2020,TV-MA,93 min,"Action & Adventure, Dramas, International Movies",June 19, 2020,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
TV Show,The Politician,United States,"June 19, 2020",2020,TV-MA,2 Seasons,"TV Comedies, TV Dramas, Teen TV Shows",June 19, 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3
Movie,A Whisker Away,Japan,"June 18, 2020",2020,TV-PG,104 min,"Anime Features, Children & Family Movies, International Movies",June 18, 2020,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,An Egyptian Story,Egypt,"June 18, 2020",1982,TV-MA,129 min,"Classic Movies, Dramas, Independent Movies",June 18, 2020,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Cairo Station,Egypt,"June 18, 2020",1958,TV-14,73 min,"Classic Movies, Dramas, International Movies",June 18, 2020,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Dark Waters,Egypt,"June 18, 2020",1956,TV-14,104 min,"Classic Movies, Dramas, International Movies",June 18, 2020,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Saladin,Egypt,"June 18, 2020",1963,TV-MA,194 min,"Action & Adventure, Classic Movies, Dramas",June 18, 2020,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,The Blazing Sun,Egypt,"June 18, 2020",1954,TV-14,116 min,"Classic Movies, Dramas, International Movies",June 18, 2020,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,The Land,Egypt,"June 18, 2020",1970,TV-MA,130 min,"Classic Movies, Dramas, International Movies",June 18, 2020,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
TV Show,The Order,United States,"June 18, 2020",2020,TV-MA,2 Seasons,"International TV Shows, TV Dramas, TV Horror",June 18, 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
Movie,Riding Faith,United States,"June 17, 2020",2020,TV-PG,81 min,"Children & Family Movies, Dramas, Faith & Spirituality",June 17, 2020,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,The Darkness,United States,"June 16, 2020",2016,PG-13,92 min,"Horror Movies, Thrillers",June 16, 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
TV Show,The Chase,United States,"June 15, 2020",2015,TV-PG,2 Seasons,Reality TV,June 15, 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TV Show,Alexa & Katie,United States,"June 13, 2020",2020,TV-G,4 Seasons,"Kids' TV, TV Comedies",June 13, 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Movie,Asura Guru,India,"June 13, 2020",2020,TV-14,117 min,"Dramas, International Movies",June 13, 2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TV Show,How to Get Away with Murder,United States,"June 13, 2020",2020,TV-14,6 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",June 13, 2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
Movie,Axone,India,"June 12, 2020",2020,TV-MA,101 min,"Comedies, Dramas, Independent Movies",June 12, 2020,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Da 5 Bloods,United States,"June 12, 2020",2020,R,156 min,"Action & Adventure, Dramas",June 12, 2020,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,Jo Koy: In His Elements,United States,"June 12, 2020",2020,TV-MA,55 min,Stand-Up Comedy,June 12, 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Movie,Okko's Inn,Japan,"June 12, 2020",2018,PG,96 min,"Anime Features, Children & Family Movies",June 12, 2020,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TV Show,ONE PIECE,Japan,"June 12, 2020",2002,TV-14,4 Seasons,Anime Series,June 12, 2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TV Show,The Search,Mexico,"June 12, 2020",2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",June 12, 2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
TV Show,DC's Legends of Tomorrow,United States,"June 10, 2020",2020,TV-14,5 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy",June 10, 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
TV Show,Lenox Hill,United States,"June 10, 2020",2020,TV-MA,1 Season,"Docuseries, Reality TV, Science & Nature TV",June 10, 2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Middle Men,United States,"June 10, 2020",2009,R,113 min,"Comedies, Dramas, Independent Movies",June 10, 2020,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
TV Show,My Mister,South Korea,"June 10, 2020",2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows",June 10, 2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,The Witch: Part 1 - The Subversion,South Korea,"June 10, 2020",2018,TV-MA,126 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",June 10, 2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Before I Fall,United States,"June 8, 2020",2017,PG-13,98 min,"Dramas, Romantic Movies",June 8, 2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,Forensic,India,"June 7, 2020",2020,TV-14,132 min,"International Movies, Thrillers",June 7, 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Movie,Project Papa,India,"June 7, 2020",2018,TV-14,92 min,"Dramas, Independent Movies, International Movies",June 7, 2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,The Night Clerk,United States,"June 6, 2020",2020,R,90 min,"Dramas, Independent Movies",June 6, 2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TV Show,13 Reasons Why,United States,"June 5, 2020",2020,TV-MA,4 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",June 5, 2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
Movie,Before the Summer Crowds,Egypt,"June 5, 2020",2016,TV-14,86 min,"Dramas, International Movies",June 5, 2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,Big Stone Gap,United States,"June 5, 2020",2014,PG-13,103 min,"Comedies, Romantic Movies",June 5, 2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,Choked: Paisa Bolta Hai,India,"June 5, 2020",2020,TV-14,114 min,"Dramas, International Movies",June 5, 2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TV Show,Queer Eye,United States,"June 5, 2020",2020,TV-14,5 Seasons,Reality TV,June 5, 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Movie,The Last Days of American Crime,United States,"June 5, 2020",2020,TV-MA,149 min,"Action & Adventure, Dramas, Independent Movies",June 5, 2020,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
TV Show,BAKI,Japan,"June 4, 2020",2020,TV-MA,3 Seasons,"Anime Series, International TV Shows",June 4, 2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,Can’t Complain,Egypt,"June 3, 2020",2007,TV-MA,114 min,"Comedies, International Movies, Romantic Movies",June 3, 2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Lady Bird,United States,"June 3, 2020",2017,R,94 min,"Comedies, Dramas, Independent Movies",June 3, 2020,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Spelling the Dream,United States,"June 3, 2020",2020,TV-G,83 min,"Children & Family Movies, Documentaries",June 3, 2020,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,Andaleeb El Dokki,Egypt,"June 2, 2020",2008,TV-14,106 min,"Comedies, International Movies",June 2, 2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,Let's Dance,Egypt,"June 2, 2020",2006,TV-14,116 min,"Comedies, Dramas, International Movies",June 2, 2020,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Life's Speed Bump,Egypt,"June 2, 2020",2006,TV-14,109 min,"Comedies, International Movies",June 2, 2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,My Horrible Grandma,Egypt,"June 2, 2020",2012,TV-MA,100 min,"Comedies, Dramas, International Movies",June 2, 2020,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Sorry To Disturb,Egypt,"June 2, 2020",2008,TV-14,116 min,"Dramas, International Movies",June 2, 2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,The Student Cop,Egypt,"June 2, 2020",2004,TV-14,111 min,"Action & Adventure, Comedies, International Movies",June 2, 2020,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,True: Rainbow Rescue,Canada,"June 2, 2020",2020,TV-Y,24 min,Children & Family Movies,June 2, 2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Movie,X Large,Egypt,"June 2, 2020",2011,TV-14,135 min,"Comedies, International Movies, Romantic Movies",June 2, 2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,122,Egypt,"June 1, 2020",2019,TV-MA,95 min,"Horror Movies, International Movies",June 1, 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TV Show,Cardcaptor Sakura,Japan,"June 1, 2020",1999,TV-Y7,2 Seasons,"Anime Series, International TV Shows",June 1, 2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,Chippa,India,"June 1, 2020",2020,TV-14,92 min,"Comedies, Dramas, Independent Movies",June 1, 2020,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
TV Show,Dear My Friends,South Korea,"June 1, 2020",2016,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",June 1, 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
TV Show,Megalobox,Japan,"June 1, 2020",2018,TV-MA,1 Season,"Anime Series, International TV Shows",June 1, 2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TV Show,Midnight Diner,Japan,"June 1, 2020",2014,TV-MA,3 Seasons,"International TV Shows, TV Dramas",June 1, 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
TV Show,My Shy Boss,South Korea,"June 1, 2020",2017,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",June 1, 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
TV Show,Revolutionary Love,South Korea,"June 1, 2020",2017,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",June 1, 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,The Disaster Artist,United States,"June 1, 2020",2017,R,104 min,"Comedies, Dramas",June 1, 2020,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,Kenny Sebastian: The Most Interesting Person in the Room,India,"May 29, 2020",2020,TV-MA,68 min,Stand-Up Comedy,May 29, 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TV Show,Space Force,United States,"May 29, 2020",2020,TV-MA,1 Season,TV Comedies,May 29, 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TV Show,Dorohedoro,Japan,"May 28, 2020",2020,TV-MA,1 Season,"Anime Series, International TV Shows",May 28, 2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TV Show,Supergirl,United States,"May 25, 2020",2019,TV-14,5 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy",May 25, 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
Movie,Uncut Gems,United States,"May 25, 2020",2019,R,135 min,"Dramas, Thrillers",May 25, 2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
TV Show,Betaal,India,"May 24, 2020",2020,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Horror",May 24, 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3
TV Show,Dynasty,United States,"May 23, 2020",2019,TV-14,3 Seasons,TV Dramas,May 23, 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TV Show,History 101,United Kingdom,"May 22, 2020",2020,TV-14,1 Season,"British TV Shows, Docuseries, International TV Shows",May 22, 2020,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Modest Heroes: Ponoc Short Films Theatre,Japan,"May 22, 2020",2018,PG,54 min,"Anime Features, Children & Family Movies",May 22, 2020,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,The Lovebirds,United States,"May 22, 2020",2020,R,87 min,"Action & Adventure, Comedies, Romantic Movies",May 22, 2020,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
TV Show,Trailer Park Boys: The Animated Series,Canada,"May 22, 2020",2020,TV-MA,2 Seasons,TV Comedies,May 22, 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TV Show,Mystic Pop-up Bar,South Korea,"May 21, 2020",2020,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Comedies",May 21, 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
Movie,No Longer kids,Egypt,"May 21, 2020",1979,TV-14,237 min,"Comedies, Dramas, International Movies",May 21, 2020,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,The Married Couples,Egypt,"May 21, 2020",1981,TV-14,195 min,"Comedies, International Movies, Romantic Movies",May 21, 2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,The School of Mischief,Egypt,"May 21, 2020",1973,TV-14,253 min,"Comedies, Dramas, International Movies",May 21, 2020,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,The Witness Who Didn't See Anything,Egypt,"May 21, 2020",1976,TV-PG,157 min,"Comedies, International Movies",May 21, 2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,Ben Platt Live from Radio City Music Hall,United States,"May 20, 2020",2020,TV-PG,85 min,Music & Musicals,May 20, 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Movie,Honeytrap,United Kingdom,"May 20, 2020",2014,TV-MA,94 min,"Dramas, Independent Movies",May 20, 2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,I Will Follow,United States,"May 20, 2020",2010,TV-14,80 min,"Dramas, Independent Movies, Romantic Movies",May 20, 2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Mutiny of the Worker Bees,Mexico,"May 20, 2020",2020,TV-MA,94 min,"Comedies, International Movies",May 20, 2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,What Are the Odds?,India,"May 20, 2020",2020,TV-MA,92 min,"Comedies, Dramas, Independent Movies",May 20, 2020,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
